"time,sec","ppg heart rate, bpm",wi1,wi2,wi3,wi4,"candidate heart rate, bpm",,
735.16,84.595,4.1234,-1.8733,-4.8984,2.8705,51.178,,
735.16,84.595,-7.5965,10.262,-7.2428,4.7622,52.094,,
736.16,89.539,-0.79934,0.60842,1.1109,-0.13193,95.215,,
736.16,89.539,2.5034,-1.2062,0.54105,-1.805,69.489,,
736.16,89.539,4.2964,-1.9152,-5.4036,3.3077,55.573,,
736.16,89.539,-14.072,20.93,-13.398,6.8969,51.361,,
737.16,91.736,0.48957,0.5088,-0.31282,0.10577,95.764,,
737.16,91.736,1.4543,1.3385,-0.16036,-2.776,114.9,,
737.16,91.736,4.3042,-1.5919,-6.7091,3.9924,54.657,,
737.16,91.736,11.043,-14.09,8.588,-5.5801,69.946,,
738.16,92.56,0.044673,1.9166,-2.9413,1.7702,60.425,,
738.16,92.56,-0.081038,3.1804,-2.2363,-1.0196,95.032,,
738.16,92.56,4.9902,-2.8772,-5.8157,3.6098,104.37,,
738.16,92.56,-7.0445,10.115,-8.981,5.8708,72.144,,
739.16,92.468,1.9923,0.59221,-3.6582,1.7988,59.967,,
739.16,92.468,6.0621,-4.8919,-4.1306,2.7214,103.27,,
739.16,92.468,0.62349,2.4136,-1.767,-1.5308,108.31,,
739.16,92.468,-5.6012,9.192,-9.1605,5.5427,73.425,,
740.16,91.278,0.86777,0.64628,-1.0961,0.35036,57.22,,
740.16,91.278,1.4994,1.5409,-1.5067,-1.7483,107.21,,
740.16,91.278,5.3631,-2.8421,-5.9518,3.4113,79.285,,
740.16,91.278,-7.1628,10.684,-7.2864,3.8045,60.974,,
741.16,84.778,2.998,-0.29983,-4.0274,2.0585,79.01,,
741.16,84.778,-7.9689,6.6406,3.7702,-2.1493,55.481,,
741.16,84.778,1.2583,2.5669,-2.6561,-1.3323,74.89,,
741.16,84.778,5.396,-9.9491,10.845,-6.2783,73.608,,
742.16,80.2,3.0324,-1.7174,0.87906,-0.82503,78.552,,
742.16,80.2,2.0851,1.5818,-1.9768,-1.8566,74.249,,
742.16,80.2,-4.9467,9.6478,-9.8056,5.2589,72.418,,
742.16,80.2,8.7152,-6.4077,-5.5526,3.2121,79.376,,
743.16,78.918,4.8544,-4.2061,2.5228,-1.8643,76.08,,
743.16,78.918,1.2632,1.9945,-2.0374,-1.4133,72.601,,
743.16,78.918,-3.9585,9.8342,-12.211,6.6381,68.39,,
743.16,78.918,-8.2025,6.3268,4.117,-2.1193,79.468,,
744.16,78.461,1.6136,0.43747,-3.1976,1.9203,76.996,,
744.16,78.461,9.2267,-6.644,-4.5574,1.8078,80.566,,
744.16,78.461,-3.3576,7.5557,-10.489,6.2525,69.489,,
744.16,78.461,1.4362,3.0187,-3.2343,-1.2391,71.503,,
745.16,78.735,-0.72282,1.2591,-0.72092,0.96374,75.897,,
745.16,78.735,14.494,-13.026,-1.3939,-0.033064,56.488,,
745.16,78.735,3.0818,4.1651,-12.316,5.0911,103.18,,
745.16,78.735,0.40422,4.5671,1.982,-6.8846,69.855,,
746.16,79.742,-3.2594,5.0072,-4.0758,3.0731,67.108,,
746.16,79.742,12.374,-12.982,1.316,-0.46068,56.213,,
746.16,79.742,-5.6163,-1.3513,13.857,-6.7524,79.468,,
746.16,79.742,1.8844,3.0949,-2.3851,-2.4541,70.77,,
747.16,81.299,-0.74097,2.9463,-3.9008,2.5135,70.404,,
747.16,81.299,-4.2057,8.5226,-9.1684,4.7792,55.847,,
747.16,81.299,-2.2796,3.5302,0.28877,-1.3849,43.03,,
747.16,81.299,6.2568,-1.3051,-5.2542,0.29219,112.61,,
748.16,82.581,0.82985,1.8778,-3.6127,1.699,69.122,,
748.16,82.581,3.9103,-9.4547,10.321,-4.7303,54.108,,
748.16,82.581,7.2613,-5.1819,-2.8576,0.59741,51.727,,
748.16,82.581,6.4886,-1.7233,-0.017887,-4.9081,70.129,,
749.16,84.137,1.6134,1.0639,-3.3835,1.5032,69.031,,
749.16,84.137,6.5448,-5.3231,-1.7196,0.24276,51.727,,
749.16,84.137,-3.1988,8.2127,-9.2861,4.2638,48.706,,
749.16,84.137,2.6639,0.7283,-0.15631,-3.4327,70.496,,
750.16,85.602,0.0097801,1.5545,-2.7136,1.9962,70.862,,
750.16,85.602,4.5707,-3.371,-3.0702,1.7002,49.53,,
750.16,85.602,-6.3909,10.165,-9.4009,5.7534,50.903,,
750.16,85.602,2.1804,1.2017,-3.2723,-0.060672,70.221,,
751.16,88.074,1.7185,-0.94443,-0.1821,0.18088,70.313,,
751.16,88.074,3.7092,-2.0023,-3.4505,1.602,48.798,,
751.16,88.074,1.4093,2.089,-1.8971,-1.7284,72.784,,
751.16,88.074,-4.6074,8.2673,-8.5647,5.3302,52.277,,
752.16,90.179,-0.94114,2.9727,-2.4955,2.1828,75.165,,
752.16,90.179,-0.157,2.1925,-2.3106,0.34869,74.707,,
752.16,90.179,-4.9992,6.6669,-4.5,3.1082,52.277,,
752.16,90.179,-1.9543,0.5195,3.264,-1.918,47.791,78.369,
753.16,91.095,-0.15021,2.3302,-3.5071,2.2453,108.95,,
753.16,91.095,2.8738,-1.1692,-3.6151,1.7442,80.017,,
753.16,91.095,-4.9575,7.8381,-6.4617,3.7478,53.192,,
753.16,91.095,2.0149,0.87733,-1.214,-1.7069,75.256,,
754.16,90.912,-0.26267,1.5723,-1.0818,1.3315,78.461,109.95,
754.16,90.912,1.5617,0.31193,-1.4588,-0.35318,76.447,,
754.16,90.912,-3.5047,2.0119,3.3875,-2.0036,50.354,,
754.16,90.912,-5.2352,9.0381,-7.8842,4.5458,53.101,,
755.16,88.715,1.6314,0.18642,-2.0808,1.0663,47.15,,
755.16,88.715,1.7209,0.58579,-1.7645,-0.75643,76.813,,
755.16,88.715,-5.342,4.7932,2.0028,-1.2555,78.369,,
755.16,88.715,10.237,-14.937,11.767,-7.3602,52.094,,
756.16,84.229,-0.27322,1.5047,-1.9838,1.6221,87.708,,
756.16,84.229,-4,3.2558,2.4673,-1.6117,78.278,,
756.16,84.229,2.7111,-0.15386,-2.3413,-0.17478,73.975,,
756.16,84.229,-7.5886,11.385,-9.8071,6.3649,52.094,,
757.16,82.214,-2.6395,1.0263,3.7843,-0.8688,81.94,,
757.16,82.214,3.1147,-1.2709,-0.03116,-1.6076,72.601,,
757.16,82.214,-5.7388,3.1932,6.3609,-4.1213,76.63,,
757.16,82.214,16.838,-24.133,16.697,-9.9202,83.679,,
758.16,81.665,3.4666,-4.0462,2.9787,-1.7079,83.862,,
758.16,81.665,0.46053,2.0908,-2.2009,-0.26086,71.136,,
758.16,81.665,19.513,-25.559,18.627,-13.446,97.504,,
758.16,81.665,-4.9938,1.862,8.7028,-5.7421,74.615,,
759.16,81.482,0.98497,-1.0771,1.9849,-1.1198,83.221,,
759.16,81.482,0.95042,2.3237,-1.5393,-1.7847,68.665,,
759.16,81.482,9.8039,-4.3763,-12.697,7.4385,85.419,,
759.16,81.482,-31.637,41.292,-26.13,16.84,80.841,,
760.16,81.207,3.5501,-4.3122,3.2504,-1.7676,82.581,,
760.16,81.207,0.72584,1.7894,-0.72733,-1.7826,68.481,,
760.16,81.207,-21.765,30.964,-23.827,15.352,80.017,,
760.16,81.207,7.6291,-3.6075,-9.3414,5.4145,87.433,,
761.16,80.658,3.0921,-4.2573,4.0006,-2.1432,82.214,,
761.16,80.658,0.37095,3.4947,-3.8671,0.13605,68.481,,
761.16,80.658,-21.968,28.413,-19.807,14.078,79.193,,
761.16,80.658,9.1435,-4.2193,-11.153,6.3917,89.447,,
762.16,80.017,3.0236,-4.3112,3.8796,-1.8831,82.397,,
762.16,80.017,2.4446,1.0474,-2.3452,-1.0468,67.932,,
762.16,80.017,-21.05,31.217,-25.855,16.415,76.355,,
762.16,80.017,11.212,-7.7169,-7.4735,4.0443,87.982,,
763.16,78.918,0.26914,-0.46474,1.0263,-0.060208,64.728,,
763.16,78.918,3.1762,-0.037004,-1.5452,-1.5094,53.925,,
763.16,78.918,10.213,-6.2669,-8.4285,4.5942,88.348,,
763.16,78.918,17.032,-23.133,15.259,-9.4293,76.172,,
764.16,78.369,5.0943,-5.1744,2.8488,-2.0535,66.101,,
764.16,78.369,-26.742,38.235,-26.243,15.398,74.341,,
764.16,78.369,-0.41166,7.2647,-4.0714,-3.0415,51.544,,
764.16,78.369,10.828,-4.5809,-12.305,6.0988,88.44,,
765.16,78.094,-1.8571,2.4916,-0.76466,0.92215,92.01,,
765.16,78.094,2.2897,0.5805,-0.41609,-2.4343,52.826,,
765.16,78.094,-12.91,18.86,-14.532,8.6923,73.059,,
765.16,78.094,10.616,-5.7969,-8.6428,3.9428,88.257,,
766.16,78.003,-1.3941,2.0385,-1.3506,1.4953,91.919,,
766.16,78.003,1.7255,1.7084,-1.521,-1.8058,52.551,,
766.16,78.003,-13.045,20.701,-18.418,10.902,72.052,,
766.16,78.003,12.216,-8.5002,-6.4196,2.7397,88.257,,
767.16,77.728,0.59158,-0.44497,1.8246,-1.2202,91.736,,
767.16,77.728,2.7162,1.4782,0.49853,-4.9941,51.727,,
767.16,77.728,-5.9009,0.93469,9.6971,-4.9026,87.708,,
767.16,77.728,17.594,-22.146,12.517,-8.1648,133.67,,
768.16,77.545,1.8466,-2.9462,4.0878,-2.2341,90.179,,
768.16,77.545,9.8522,-5.6132,-10.747,6.7035,92.926,,
768.16,77.545,0.35082,4.3896,-4.8791,0.22653,52.277,,
768.16,77.545,44.228,-49.642,22.429,-17.437,49.53,,
769.16,77.637,1.3481,-1.4913,1.5898,-0.68878,87.341,,
769.16,77.637,-0.34022,3.4055,-2.2958,-0.70926,52.185,,
769.16,77.637,31.618,-37.323,21.694,-16.514,48.065,,
769.16,77.637,-6.9915,2.8968,10.032,-6.0726,54.932,,
770.16,77.728,1.6981,-1.9288,1.9008,-0.92584,86.517,,
770.16,77.728,-0.41819,3.5086,-2.5448,-0.47259,52.185,,
770.16,77.728,28.657,-34.061,20.698,-15.865,48.431,,
770.16,77.728,-6.7718,3.0253,8.9771,-5.358,70.77,,
771.16,78.552,-7.1427,10.383,-7.8291,6.0541,86.426,,
771.16,78.552,24.562,-28.553,14.713,-10.494,47.974,,
771.16,78.552,4.42,-0.85265,-9.6642,6.1068,72.418,,
771.16,78.552,2.61,-0.15284,-0.38688,-2.0716,51.453,,
772.16,79.468,1.8512,-1.906,2.6768,-1.889,86.151,,
772.16,79.468,-0.43561,3.7897,-3.7223,0.3218,50.812,,
772.16,79.468,-12.267,19.833,-24.322,17.431,99.518,,
772.16,79.468,4.7976,-3.4019,-2.8467,1.4427,71.503,,
773.16,80.75,-0.1111,0.70203,-0.87371,1.0883,86.884,,
773.16,80.75,0.57507,2.6741,-3.029,-0.18585,48.798,,
773.16,80.75,6.4583,-5.395,-2.3572,1.2701,71.32,,
773.16,80.75,-12.841,18.804,-27.976,22.265,82.855,,
774.16,81.94,0.82289,-0.13925,-0.22729,0.32566,87.616,,
774.16,81.94,1.1029,0.77372,0.040612,-1.9977,70.862,,
774.16,81.94,5.8193,-5.2259,-1.2468,0.56022,70.862,,
774.16,81.94,-9.1299,14.172,-19.973,15.237,48.157,,
775.16,82.855,1.3626,-1.0174,1.3239,-0.9159,53.284,,
775.16,82.855,1.4616,0.25285,0.33181,-2.1833,70.313,,
775.16,82.855,5.8872,-5.2866,-1.3159,0.65744,70.313,,
775.16,82.855,-8.7803,14.303,-18.686,13.658,55.756,,
776.16,83.496,-0.27524,1.0476,-1.4641,1.4843,87.708,,
776.16,83.496,-5.3712,7.3156,-7.5218,5.5331,53.375,,
776.16,83.496,3.3066,-2.4826,-3.294,2.4055,70.038,,
776.16,83.496,3.2837,0.010834,1.2063,-4.4833,69.489,,
777.16,84.137,0.64663,-0.10887,-0.063986,0.31426,87.524,,
777.16,84.137,1.6435,-0.041652,0.28997,-1.953,66.101,,
777.16,84.137,-4.2402,3.4735,2.9453,-2.1654,68.848,,
777.16,84.137,-7.7327,13.372,-15.869,10.544,54.474,,
778.16,84.869,0.43986,0.88986,-2.3107,1.7778,85.693,,
778.16,84.869,4.9415,-3.5728,-3.9106,2.4182,68.207,,
778.16,84.869,-8.4436,15.143,-16.599,9.8813,54.565,,
778.16,84.869,3.0231,0.91233,0.53992,-4.5181,99.152,,
779.16,86.151,0.61883,-0.30447,0.65337,-0.19398,84.686,,
779.16,86.151,2.5114,0.63624,0.66468,-3.9322,61.981,,
779.16,86.151,4.7459,-3.7207,-3.0047,2.012,68.665,,
779.16,86.151,-6.4936,14.198,-18.408,11.083,55.206,,
780.16,87.616,0.37846,0.67857,-1.3331,1.0965,83.221,,
780.16,87.616,0.95534,0.69872,-0.29496,-1.3927,60.699,,
780.16,87.616,-4.0213,3.0699,2.5712,-1.5761,67.749,,
780.16,87.616,-6.2461,13.158,-16.214,9.5677,55.847,,
781.16,89.172,0.17574,0.66187,-0.75228,0.77041,82.581,,
781.16,89.172,1.2327,-0.43025,0.73784,-1.651,49.438,,
781.16,89.172,3.3504,-2.3728,-2.543,1.6567,66.833,,
781.16,89.172,-4.3515,9.2564,-11.134,6.787,55.756,,
782.16,90.088,1.8926,-0.84856,-0.10645,0.49282,99.609,,
782.16,90.088,0.61135,0.66803,0.28028,-1.6601,57.495,,
782.16,90.088,5.1386,-4.3884,-2.3408,1.5551,64.453,,
782.16,90.088,-4.2086,9.9112,-12.933,7.6394,109.22,,
783.16,90.363,1.663,-2.3519,3.8966,-1.9002,100.25,,
783.16,90.363,0.50913,1.2797,-0.74853,-1.0907,56.213,,
783.16,90.363,-4.2432,11.008,-15.218,9.0974,73.425,,
783.16,90.363,5.5643,-3.9764,-3.2301,1.7161,62.988,,
784.16,90.271,2.6134,-4.186,5.5872,-2.8102,101.17,,
784.16,90.271,0.47485,0.8778,0.024138,-1.4447,54.291,,
784.16,90.271,-3.4021,9.2324,-12.642,7.4926,73.608,,
784.16,90.271,5.3975,-4.3474,-2.2906,1.2495,62.988,,
785.16,90.363,0.20595,-2.1798,7.9918,-5.0216,100.62,,
785.16,90.363,0.92891,-0.42422,1.5776,-2.3374,56.946,,
785.16,90.363,8.3059,-6.2922,-4.4959,3.1862,62.347,,
785.16,90.363,8.3656,-18.424,24.628,-15.884,71.411,,
786.16,90.82,-1.2166,1.8748,-0.53714,0.68727,79.285,,
786.16,90.82,0.035199,1.8214,-1.521,-0.30534,58.96,,
786.16,90.82,7.2345,-4.7583,-5.9214,4.0321,63.08,,
786.16,90.82,-5.4022,10.379,-12.896,8.3962,89.172,,
787.16,91.37,-0.70386,1.7385,-1.3651,1.1943,79.376,,
787.16,91.37,0.36735,1.5731,-1.8018,-0.11981,59.326,,
787.16,91.37,-4.7927,9.3444,-11.954,7.8667,87.616,,
787.16,91.37,7.3826,-4.9919,-5.9975,3.991,63.08,,
788.16,91.461,-0.13207,-0.064048,1.3838,-0.45836,79.102,,
788.16,91.461,1.1131,-0.37603,1.1002,-1.8437,47.516,,
788.16,91.461,-4.2227,8.2764,-10.57,7.2413,85.693,,
788.16,91.461,-7.0823,5.0812,4.8775,-3.364,62.622,,
789.16,91.187,-0.80412,1.9025,-1.1912,0.91358,78.461,,
789.16,91.187,0.65078,0.78313,-0.49971,-1.0744,79.376,,
789.16,91.187,-11.101,15.993,-14.022,9.3533,84.595,,
789.16,91.187,-4.3418,1.2031,8.8594,-6.0707,90.088,,
790.16,89.905,-0.82726,1.2411,-0.49633,0.922,78.369,,
790.16,89.905,-0.77085,-0.34085,0.12424,0.79229,45.868,,
790.16,89.905,10.478,-14.852,11.742,-7.8243,83.679,,
790.16,89.905,-3.4963,0.18134,9.9784,-7.4563,88.348,,
791.16,77.911,-1.2692,2.0278,-1.6948,1.7757,77.271,,
791.16,77.911,0.98289,0.24895,0.20593,-1.3415,83.588,,
791.16,77.911,-9.2249,13.043,-12.946,9.1811,83.496,,
791.16,77.911,2.6059,-1.6317,-3.6539,2.8171,86.426,,
792.16,76.355,0.93106,0.17239,-0.29981,0.6684,115.81,,
792.16,76.355,0.55834,1.0754,-1.6754,-0.0087571,83.588,,
792.16,76.355,3.4275,-1.3462,-8.7251,6.8847,132.39,,
792.16,76.355,-13.44,15.853,-11.046,9.1744,82.947,,
793.16,75.531,0.84154,0.49995,-0.94989,1.1019,115.17,,
793.16,75.531,0.50497,0.84976,-0.70871,-0.75954,83.588,,
793.16,75.531,4.3467,-1.9864,-7.987,5.8027,51.086,84.595,
793.16,75.531,13.579,-16.452,10.261,-7.8308,83.862,,
794.16,74.707,-0.63525,1.1943,-0.067752,0.31019,114.35,,
794.16,74.707,1.0397,0.46654,-1.4459,-0.1067,83.038,,
794.16,74.707,4.3969,-2.8392,-9.7799,8.6785,53.741,,
794.16,74.707,-14.923,18.531,-14.066,10.592,65.552,,
795.16,73.792,-0.7408,1.5119,-1.092,1.7982,113.53,,
795.16,73.792,0.92423,1.0394,-1.2864,-0.5227,80.475,,
795.16,73.792,-3.4274,2.2122,3.5501,-2.3686,54.199,,
795.16,73.792,15.324,-18.761,10.633,-7.4646,47.791,,
796.16,73.7,0.33936,-0.72593,1.4262,-0.2975,63.08,,
796.16,73.7,0.37625,1.4709,-0.61692,-1.024,84.961,,
796.16,73.7,-3.3693,1.5855,5.6819,-4.1132,56.854,,
796.16,73.7,17.188,-19.727,10.452,-8.2919,46.783,,
797.16,73.7,0.7374,1.0159,-2.7743,2.4997,84.869,,
797.16,73.7,0.98921,0.86667,-0.69664,-1.1693,76.63,,
797.16,73.7,6.6895,-3.5502,-9.873,6.6633,60.516,,
797.16,73.7,15.846,-19.033,10.754,-7.7279,65.643,,
798.16,74.432,-0.27066,1.6769,-2.9687,2.3508,85.236,,
798.16,74.432,5.3461,-1.7789,-12.12,8.2827,64.728,,
798.16,74.432,1.4983,0.37885,0.2257,-2.1591,107.76,,
798.16,74.432,10.695,-11.933,5.2452,-4.0138,98.694,,
799.16,75.439,3.1116,-2.6714,0.22542,0.75485,86.151,,
799.16,75.439,0.36474,1.204,-0.31827,-1.1074,107.3,,
799.16,75.439,9.977,-7.4218,-7.3333,4.6872,65.094,,
799.16,75.439,15.869,-19.989,14.224,-10.731,101.44,,
800.16,76.447,-0.33485,1.2257,-1.1021,1.0086,86.334,,
800.16,76.447,0.34416,1.6308,0.19222,-2.2194,106.2,,
800.16,76.447,15.549,-19.917,15.61,-11.354,96.954,,
800.16,76.447,-12.55,8.7999,10.781,-7.0517,65.643,,
801.16,77.911,-0.23756,0.027482,2.4938,-0.89005,95.856,,
801.16,77.911,1.4191,0.4401,-0.53703,-1.2522,54.199,,
801.16,77.911,14.139,-10.637,-9.7934,6.6614,66.833,,
801.16,77.911,18.753,-21.93,13.599,-10.927,135.5,,
802.16,79.376,-1.2213,1.2928,3.0163,-1.7413,96.954,,
802.16,79.376,2.861,-1.038,-0.56071,-1.3122,54.474,,
802.16,79.376,2.3073,1.7665,-13.584,10.196,67.017,,
802.16,79.376,19.236,-21.448,8.6526,-6.6131,90.912,,
803.16,80.475,-1.5146,2.1823,-0.15077,0.96987,97.137,,
803.16,80.475,2.3851,-0.20734,-1.4993,-0.62439,55.023,,
803.16,80.475,2.6353,-1.1148,-5.2445,3.8756,67.932,,
803.16,80.475,16.727,-18.547,7.9417,-6.282,90.179,,
804.16,80.75,2.1677,-1.084,-1.0304,1.4063,96.405,,
804.16,80.75,2.2451,-0.90286,1.0668,-2.4161,58.594,,
804.16,80.75,10.902,-8.731,-6.0807,3.6922,83.862,,
804.16,80.75,13.063,-17.717,13.146,-8.7721,65.826,,
805.16,80.566,-1.3639,2.3057,-1.6344,2.1713,66.833,,
805.16,80.566,1.8708,0.30961,-1.3129,-0.79437,62.622,,
805.16,80.566,9.5298,-10.815,5.5817,-4.3329,66.742,,
805.16,80.566,3.0886,-1.5949,-6.0555,4.6008,55.389,,
806.16,80.109,-5.829,7.9844,-5.3337,4.6085,65.918,,
806.16,80.109,10.64,-11.869,4.9475,-3.5467,67.749,,
806.16,80.109,2.4523,-1.0696,-6.1122,4.6615,55.481,,
806.16,80.109,2.3061,-0.010446,-1.6489,-0.64825,64.362,,
807.16,79.193,-1.6886,1.3587,0.48031,0.59086,63.171,,
807.16,79.193,-3.4122,1.9849,-1.321,2.454,79.285,,
807.16,79.193,2.768,-1.9023,-5.6464,4.9421,57.22,,
807.16,79.193,18.457,-22.018,11.897,-8.3483,67.566,,
808.16,78.644,0.6612,-0.80046,1.5913,-0.68267,90.271,,
808.16,78.644,1.5368,0.17337,-0.77087,-0.83554,79.926,,
808.16,78.644,1.0473,-0.16334,-5.6357,4.9289,55.664,,
808.16,78.644,16,-19.158,10.917,-7.9192,62.988,,
809.16,78.369,0.59456,-1.4494,2.9979,-1.5116,90.637,,
809.16,78.369,0.26954,0.6734,1.0945,-1.9003,42.389,,
809.16,78.369,5.1266,-1.674,-9.8749,7.3289,55.664,,
809.16,78.369,19.376,-24.316,14.469,-10.257,60.516,,
810.16,78.094,1.2258,-1.4262,1.2573,-0.31592,91.095,,
810.16,78.094,-1.1703,0.061611,-0.40214,1.3717,103.82,,
810.16,78.094,15.358,-19.377,12.739,-9.535,60.242,,
810.16,78.094,2.0632,-0.53138,-5.0612,3.7416,55.756,,
811.16,77.454,1.3876,-2.5698,4.3165,-2.5903,91.37,,
811.16,77.454,0.13261,1.2054,-0.2825,-0.92292,120.67,,
811.16,77.454,10.974,-15.519,13.571,-10.12,60.791,,
811.16,77.454,-9.1236,8.4185,2.0978,-1.9687,88.074,,
812.16,77.454,-0.29656,0.60394,-0.040039,0.55016,91.187,,
812.16,77.454,0.28465,0.93424,-0.19328,-0.91432,121.03,,
812.16,77.454,4.0302,-2.9053,-3.7726,2.8886,121.03,,
812.16,77.454,-6.9226,9.5444,-7.8315,5.4971,95.49,,
813.16,77.911,1.9084,0.45853,-3.9879,3.1996,89.905,,
813.16,77.911,4.3259,-3.4678,-3.7399,2.7997,120.39,,
813.16,77.911,0.23495,0.80968,0.12378,-1.3503,120.57,,
813.16,77.911,-7.345,10.46,-9.3968,6.5312,68.115,,
814.16,79.102,1.1779,0.5207,-1.98,1.8346,89.539,,
814.16,79.102,-0.2154,1.8354,-1.2113,-0.48054,120.67,,
814.16,79.102,6.296,-5.8728,-1.853,1.4669,64.819,,
814.16,79.102,-5.3721,11.395,-17.537,12.224,123.5,,
815.16,82.672,0.42526,1.6836,-3.4652,2.9961,66.284,,
815.16,82.672,-0.046984,1.5488,-1.1171,-0.41688,87.433,,
815.16,82.672,3.0849,-1.3123,-5.817,4.1631,46.326,,
815.16,82.672,-5.8894,8.2394,-7.3676,5.2601,71.045,,
816.16,85.51,-0.35433,0.8819,-0.24243,0.52572,65.643,,
816.16,85.51,-0.17996,1.7625,-1.1906,-0.40014,65.369,,
816.16,85.51,-5.4245,7.952,-8.6559,6.4024,73.7,,
816.16,85.51,4.7577,-3.3314,-4.8292,3.6475,43.671,,
817.16,86.426,0.90661,1.1044,-3.5148,3.1382,65.552,,
817.16,86.426,-0.51236,2.2133,-1.2934,-0.34168,63.904,,
817.16,86.426,2.9493,-0.96328,-5.7519,3.8602,52.277,,
817.16,86.426,-7.4374,10.204,-7.1456,4.5898,75.897,,
818.16,86.151,2.6827,-0.65142,-3.5396,3.059,64.545,,
818.16,86.151,3.438,-0.74551,-6.99,4.2968,90.82,,
818.16,86.151,-1.0037,2.9548,-1.2705,-0.57168,63.629,,
818.16,86.151,-8.3888,11.697,-8.5013,5.4627,77.087,,
819.16,85.785,-0.18607,2.4363,-4.945,3.4794,74.707,,
819.16,85.785,7.8059,-11.501,10.143,-6.3234,82.855,,
819.16,85.785,-12.1,8.8199,10.338,-6.8206,78.735,,
819.16,85.785,-0.19246,5.3283,-2.7436,-2.4106,63.629,,
820.16,85.602,1.6305,-3.2914,2.9606,0.043439,63.354,,
820.16,85.602,-1.1559,5.5005,-1.2488,-2.612,64.819,,
820.16,85.602,2.6017,1.0403,-9.816,6.3998,126.34,,
820.16,85.602,-9.6791,12.237,-6.2894,3.7972,84.32,,
821.16,85.876,0.92277,-1.8129,3.8,-1.5531,76.904,,
821.16,85.876,2.5253,-1.0397,0.43743,-1.8797,79.926,,
821.16,85.876,-3.1525,0.4652,8.2523,-5.8665,82.947,,
821.16,85.876,7.9055,-10.626,5.7642,-3.1814,69.763,,
822.16,86.609,-2.001,5.6683,-1.0386,-1.4958,76.263,,
822.16,86.609,1.4138,1.4482,0.4996,-4.2452,125.89,,
822.16,86.609,11.239,-13.217,5.7215,-3.6716,87.524,,
822.16,86.609,-1.8018,-2.0367,9.863,-6.1465,83.221,,
823.16,87.158,0.30068,0.55373,-0.55034,1.1345,77.728,,
823.16,87.158,-2.3067,6.0902,0.077021,-3.8366,127.81,,
823.16,87.158,7.4976,-10.006,7.0703,-4.5883,87.341,,
823.16,87.158,9.5611,-4.8671,-11.481,6.9004,53.284,,
824.16,87.067,4.5617,-4.85,-0.69178,2.1243,78.552,,
824.16,87.067,8.357,-5.3787,-8.1982,4.6731,48.157,,
824.16,87.067,5.0305,-1.1081,-0.033384,-3.3293,76.721,,
824.16,87.067,-11.091,15.387,-15.869,12.117,87.158,,
825.16,85.876,8.5279,-7.3266,-0.95228,1.0022,77.545,,
825.16,85.876,-11.023,9.3519,6.9441,-4.6897,49.713,,
825.16,85.876,0.47127,2.2918,-1.3849,-1.4161,98.511,,
825.16,85.876,15.049,-19.736,16.036,-11.717,87.25,,
826.16,83.679,3.4419,-3.454,2.3559,-0.97687,77.454,,
826.16,83.679,0.97622,1.3169,-1.0987,-1.1482,101.53,,
826.16,83.679,15.217,-19.923,16.694,-12.456,86.334,,
826.16,83.679,10.747,-9.1201,-5.8468,4.2223,47.607,,
827.16,81.573,2.6135,-2.8017,2.5733,-1.6615,59.326,,
827.16,81.573,-0.095465,2.4995,-0.85499,-1.5539,136.69,,
827.16,81.573,17.819,-21.713,16.342,-13.027,85.785,,
827.16,81.573,9.0436,-5.2501,-10.263,6.6106,49.438,,
828.16,79.651,0.1569,0.95533,-1.8677,1.5584,59.143,74.341,
828.16,79.651,1.3752,0.43501,0.56774,-2.4339,136.32,,
828.16,79.651,-6.5392,10.006,-11.255,7.8386,84.412,,
828.16,79.651,6.3291,-5.3358,-2.6593,1.5827,50.171,,
829.16,79.01,-1.0506,1.5981,-0.030405,0.9267,91.003,,
829.16,79.01,0.75536,0.7218,0.46765,-1.9232,80.109,,
829.16,79.01,4.7871,-3.1301,-4.5683,3.0701,75.989,,
829.16,79.01,-12.154,16.716,-15.76,11.59,84.869,,
830.16,79.193,2.2642,-2.5226,2.7388,-1.7959,58.777,,
830.16,79.193,0.14354,1.496,-0.42963,-1.2533,81.573,,
830.16,79.193,-11.91,15.95,-14.309,11.105,86.243,,
830.16,79.193,-4.6313,2.9161,5.0211,-3.4184,77.271,,
831.16,80.017,2.8385,-3.8089,4.6643,-3.0335,119.57,,
831.16,80.017,-3.8388,1.8472,5.1111,-3.4411,74.432,,
831.16,80.017,17.559,-21.54,12.949,-9.6064,86.517,,
831.16,80.017,-0.69983,2.4953,-0.056481,-1.7975,82.855,,
832.16,82.672,1.0096,-0.64194,0.5309,-0.12274,117.55,,
832.16,82.672,0.73339,0.75509,0.0079571,-1.5665,84.045,,
832.16,82.672,3.5214,-2.0081,-4.4515,3.0265,85.876,,
832.16,82.672,-17.036,22.265,-16.929,12.261,55.115,,
833.16,85.51,1.4001,-1.1469,1.004,-0.49565,117.55,,
833.16,85.51,0.55742,0.98019,-0.12909,-1.5025,84.503,,
833.16,85.51,-3.9733,2.5487,4.0877,-2.7564,85.876,,
833.16,85.51,16.186,-21.856,17.016,-11.921,58.136,,
834.16,86.792,1.1673,-0.72234,0.3588,-0.024421,117.46,,
834.16,86.792,0.18951,1.4888,-0.53176,-1.2141,84.503,,
834.16,86.792,3.6358,-2.2261,-4.3324,2.9787,85.51,,
